,model_name,frame_number,people,error,perc_error
5731,ssdlite_mobilenet_v2_coco,167.0,5,2,0.2857142857142857
5732,ssdlite_mobilenet_v2_coco,168.0,5,2,0.2857142857142857
5733,ssdlite_mobilenet_v2_coco,169.0,5,2,0.2857142857142857
5734,ssdlite_mobilenet_v2_coco,170.0,7,0,0.0
5735,ssdlite_mobilenet_v2_coco,171.0,7,0,0.0
5736,ssdlite_mobilenet_v2_coco,172.0,8,1,0.14285714285714285
5737,ssdlite_mobilenet_v2_coco,173.0,7,0,0.0
5738,ssdlite_mobilenet_v2_coco,174.0,6,1,0.14285714285714285
5739,ssdlite_mobilenet_v2_coco,175.0,6,1,0.14285714285714285
5740,ssdlite_mobilenet_v2_coco,176.0,6,1,0.14285714285714285
5741,ssdlite_mobilenet_v2_coco,177.0,7,0,0.0
5742,ssdlite_mobilenet_v2_coco,178.0,6,1,0.14285714285714285
5743,ssdlite_mobilenet_v2_coco,179.0,7,0,0.0
5744,ssdlite_mobilenet_v2_coco,180.0,7,0,0.0
5745,ssdlite_mobilenet_v2_coco,181.0,7,0,0.0
5746,ssdlite_mobilenet_v2_coco,182.0,7,0,0.0
5747,ssdlite_mobilenet_v2_coco,183.0,7,0,0.0
5748,ssdlite_mobilenet_v2_coco,184.0,7,0,0.0
5749,ssdlite_mobilenet_v2_coco,185.0,7,0,0.0
5750,ssdlite_mobilenet_v2_coco,186.0,7,0,0.0
5751,ssdlite_mobilenet_v2_coco,187.0,5,2,0.2857142857142857
5752,ssdlite_mobilenet_v2_coco,188.0,7,0,0.0
5753,ssdlite_mobilenet_v2_coco,189.0,9,2,0.2857142857142857
5754,ssdlite_mobilenet_v2_coco,190.0,6,1,0.14285714285714285
5755,ssdlite_mobilenet_v2_coco,191.0,6,1,0.14285714285714285
5756,ssdlite_mobilenet_v2_coco,192.0,7,0,0.0
5757,ssdlite_mobilenet_v2_coco,193.0,5,2,0.2857142857142857
5758,ssdlite_mobilenet_v2_coco,194.0,7,0,0.0
5759,ssdlite_mobilenet_v2_coco,195.0,7,0,0.0
5760,ssdlite_mobilenet_v2_coco,196.0,7,0,0.0
5761,ssdlite_mobilenet_v2_coco,197.0,7,0,0.0
5762,ssdlite_mobilenet_v2_coco,198.0,7,0,0.0
5763,ssdlite_mobilenet_v2_coco,199.0,7,0,0.0
5764,ssdlite_mobilenet_v2_coco,200.0,7,0,0.0
5765,ssdlite_mobilenet_v2_coco,201.0,7,0,0.0
5766,ssdlite_mobilenet_v2_coco,202.0,7,0,0.0
5767,ssdlite_mobilenet_v2_coco,203.0,5,2,0.2857142857142857
5768,ssdlite_mobilenet_v2_coco,204.0,7,0,0.0
5769,ssdlite_mobilenet_v2_coco,205.0,6,1,0.14285714285714285
5770,ssdlite_mobilenet_v2_coco,206.0,6,1,0.14285714285714285
5771,ssdlite_mobilenet_v2_coco,207.0,6,0,0.0
5772,ssdlite_mobilenet_v2_coco,208.0,5,1,0.16666666666666666
5773,ssdlite_mobilenet_v2_coco,209.0,3,3,0.5
5774,ssdlite_mobilenet_v2_coco,210.0,3,3,0.5
5775,ssdlite_mobilenet_v2_coco,211.0,3,3,0.5
5776,ssdlite_mobilenet_v2_coco,212.0,4,2,0.3333333333333333
5777,ssdlite_mobilenet_v2_coco,213.0,4,2,0.3333333333333333
5778,ssdlite_mobilenet_v2_coco,214.0,4,2,0.3333333333333333
5779,ssdlite_mobilenet_v2_coco,215.0,4,2,0.3333333333333333
5780,ssdlite_mobilenet_v2_coco,216.0,4,2,0.3333333333333333
5781,ssdlite_mobilenet_v2_coco,217.0,4,2,0.3333333333333333
5782,ssdlite_mobilenet_v2_coco,218.0,3,3,0.5
5783,ssdlite_mobilenet_v2_coco,219.0,5,0,0.0
5784,ssdlite_mobilenet_v2_coco,220.0,4,1,0.2
5785,ssdlite_mobilenet_v2_coco,221.0,4,1,0.2
5786,ssdlite_mobilenet_v2_coco,222.0,5,0,0.0
5787,ssdlite_mobilenet_v2_coco,223.0,5,0,0.0
5788,ssdlite_mobilenet_v2_coco,224.0,4,2,0.3333333333333333
5789,ssdlite_mobilenet_v2_coco,225.0,4,2,0.3333333333333333
5790,ssdlite_mobilenet_v2_coco,226.0,5,1,0.16666666666666666
5791,ssdlite_mobilenet_v2_coco,227.0,6,0,0.0
5792,ssdlite_mobilenet_v2_coco,228.0,7,1,0.16666666666666666
5793,ssdlite_mobilenet_v2_coco,229.0,6,0,0.0
5794,ssdlite_mobilenet_v2_coco,230.0,4,2,0.3333333333333333
5795,ssdlite_mobilenet_v2_coco,231.0,6,1,0.14285714285714285
5796,ssdlite_mobilenet_v2_coco,232.0,6,1,0.14285714285714285
5797,ssdlite_mobilenet_v2_coco,233.0,5,2,0.2857142857142857
5798,ssdlite_mobilenet_v2_coco,234.0,6,1,0.14285714285714285
5799,ssdlite_mobilenet_v2_coco,235.0,6,1,0.14285714285714285
5800,ssdlite_mobilenet_v2_coco,236.0,5,2,0.2857142857142857
5801,ssdlite_mobilenet_v2_coco,237.0,5,2,0.2857142857142857
5802,ssdlite_mobilenet_v2_coco,238.0,6,1,0.14285714285714285
5803,ssdlite_mobilenet_v2_coco,239.0,6,1,0.14285714285714285
5804,ssdlite_mobilenet_v2_coco,240.0,6,1,0.14285714285714285
5805,ssdlite_mobilenet_v2_coco,241.0,6,1,0.14285714285714285
5806,ssdlite_mobilenet_v2_coco,242.0,7,0,0.0
5807,ssdlite_mobilenet_v2_coco,243.0,7,0,0.0
5808,ssdlite_mobilenet_v2_coco,244.0,6,1,0.14285714285714285
5809,ssdlite_mobilenet_v2_coco,245.0,5,2,0.2857142857142857
5810,ssdlite_mobilenet_v2_coco,246.0,6,1,0.14285714285714285
5811,ssdlite_mobilenet_v2_coco,247.0,7,0,0.0
5812,ssdlite_mobilenet_v2_coco,248.0,7,0,0.0
5813,ssdlite_mobilenet_v2_coco,249.0,7,0,0.0
5814,ssdlite_mobilenet_v2_coco,250.0,8,1,0.14285714285714285
5815,ssdlite_mobilenet_v2_coco,251.0,7,0,0.0
5816,ssdlite_mobilenet_v2_coco,252.0,7,0,0.0
5817,ssdlite_mobilenet_v2_coco,253.0,7,0,0.0
5818,ssdlite_mobilenet_v2_coco,254.0,7,0,0.0
5819,ssdlite_mobilenet_v2_coco,255.0,7,0,0.0
5820,ssdlite_mobilenet_v2_coco,256.0,7,0,0.0
5821,ssdlite_mobilenet_v2_coco,257.0,6,1,0.14285714285714285
5822,ssdlite_mobilenet_v2_coco,258.0,6,1,0.14285714285714285
5823,ssdlite_mobilenet_v2_coco,259.0,6,1,0.14285714285714285
5824,ssdlite_mobilenet_v2_coco,260.0,6,1,0.14285714285714285
5825,ssdlite_mobilenet_v2_coco,261.0,6,1,0.14285714285714285
5826,ssdlite_mobilenet_v2_coco,262.0,6,1,0.14285714285714285
5827,ssdlite_mobilenet_v2_coco,263.0,5,2,0.2857142857142857
5828,ssdlite_mobilenet_v2_coco,264.0,6,1,0.14285714285714285
5829,ssdlite_mobilenet_v2_coco,265.0,6,1,0.14285714285714285
5830,ssdlite_mobilenet_v2_coco,266.0,6,1,0.14285714285714285
5831,ssdlite_mobilenet_v2_coco,267.0,6,1,0.14285714285714285
5832,ssdlite_mobilenet_v2_coco,268.0,6,1,0.14285714285714285
5833,ssdlite_mobilenet_v2_coco,269.0,6,1,0.14285714285714285
5834,ssdlite_mobilenet_v2_coco,270.0,6,1,0.14285714285714285
5835,ssdlite_mobilenet_v2_coco,271.0,6,1,0.14285714285714285
5836,ssdlite_mobilenet_v2_coco,272.0,6,1,0.14285714285714285
5837,ssdlite_mobilenet_v2_coco,273.0,6,1,0.14285714285714285
5838,ssdlite_mobilenet_v2_coco,274.0,6,1,0.14285714285714285
5839,ssdlite_mobilenet_v2_coco,275.0,6,1,0.14285714285714285
5840,ssdlite_mobilenet_v2_coco,276.0,6,1,0.14285714285714285
5841,ssdlite_mobilenet_v2_coco,277.0,6,1,0.14285714285714285
5842,ssdlite_mobilenet_v2_coco,278.0,7,0,0.0
5843,ssdlite_mobilenet_v2_coco,279.0,6,1,0.14285714285714285
5844,ssdlite_mobilenet_v2_coco,280.0,6,1,0.14285714285714285
5845,ssdlite_mobilenet_v2_coco,281.0,6,0,0.0
5846,ssdlite_mobilenet_v2_coco,282.0,7,1,0.16666666666666666
5847,ssdlite_mobilenet_v2_coco,283.0,6,0,0.0
5848,ssdlite_mobilenet_v2_coco,284.0,5,1,0.16666666666666666
5849,ssdlite_mobilenet_v2_coco,285.0,6,0,0.0
5850,ssdlite_mobilenet_v2_coco,286.0,6,0,0.0
5851,ssdlite_mobilenet_v2_coco,287.0,5,1,0.16666666666666666
5852,ssdlite_mobilenet_v2_coco,288.0,5,1,0.16666666666666666
5853,ssdlite_mobilenet_v2_coco,289.0,5,1,0.16666666666666666
5854,ssdlite_mobilenet_v2_coco,290.0,5,1,0.16666666666666666
5855,ssdlite_mobilenet_v2_coco,291.0,6,0,0.0
5856,ssdlite_mobilenet_v2_coco,292.0,6,0,0.0
5857,ssdlite_mobilenet_v2_coco,293.0,6,0,0.0
5858,ssdlite_mobilenet_v2_coco,294.0,5,1,0.16666666666666666
5859,ssdlite_mobilenet_v2_coco,295.0,5,1,0.16666666666666666
5860,ssdlite_mobilenet_v2_coco,296.0,5,1,0.16666666666666666
5861,ssdlite_mobilenet_v2_coco,297.0,6,0,0.0
5862,ssdlite_mobilenet_v2_coco,298.0,6,0,0.0
5863,ssdlite_mobilenet_v2_coco,299.0,6,0,0.0
5864,ssdlite_mobilenet_v2_coco,300.0,6,0,0.0
5865,ssdlite_mobilenet_v2_coco,301.0,7,1,0.16666666666666666
5866,ssdlite_mobilenet_v2_coco,302.0,5,1,0.16666666666666666
5867,ssdlite_mobilenet_v2_coco,303.0,3,3,0.5
5868,ssdlite_mobilenet_v2_coco,304.0,5,1,0.16666666666666666
5869,ssdlite_mobilenet_v2_coco,305.0,5,1,0.16666666666666666
5870,ssdlite_mobilenet_v2_coco,306.0,5,1,0.16666666666666666
5871,ssdlite_mobilenet_v2_coco,307.0,5,1,0.16666666666666666
5872,ssdlite_mobilenet_v2_coco,308.0,5,1,0.16666666666666666
5873,ssdlite_mobilenet_v2_coco,309.0,6,0,0.0
5874,ssdlite_mobilenet_v2_coco,310.0,7,1,0.16666666666666666
5875,ssdlite_mobilenet_v2_coco,311.0,5,1,0.16666666666666666
5876,ssdlite_mobilenet_v2_coco,312.0,4,2,0.3333333333333333
5877,ssdlite_mobilenet_v2_coco,313.0,4,2,0.3333333333333333
5878,ssdlite_mobilenet_v2_coco,314.0,5,1,0.16666666666666666
5879,ssdlite_mobilenet_v2_coco,315.0,4,2,0.3333333333333333
5880,ssdlite_mobilenet_v2_coco,316.0,5,1,0.16666666666666666
5881,ssdlite_mobilenet_v2_coco,317.0,5,1,0.16666666666666666
5882,ssdlite_mobilenet_v2_coco,318.0,5,1,0.16666666666666666
5883,ssdlite_mobilenet_v2_coco,319.0,6,0,0.0
5884,ssdlite_mobilenet_v2_coco,320.0,5,1,0.16666666666666666
5885,ssdlite_mobilenet_v2_coco,321.0,5,1,0.16666666666666666
5886,ssdlite_mobilenet_v2_coco,322.0,6,0,0.0
5887,ssdlite_mobilenet_v2_coco,323.0,6,0,0.0
5888,ssdlite_mobilenet_v2_coco,324.0,4,2,0.3333333333333333
5889,ssdlite_mobilenet_v2_coco,325.0,5,1,0.16666666666666666
5890,ssdlite_mobilenet_v2_coco,326.0,5,1,0.16666666666666666
5891,ssdlite_mobilenet_v2_coco,327.0,4,2,0.3333333333333333
5892,ssdlite_mobilenet_v2_coco,328.0,5,1,0.16666666666666666
5893,ssdlite_mobilenet_v2_coco,329.0,5,1,0.16666666666666666
5894,ssdlite_mobilenet_v2_coco,330.0,4,2,0.3333333333333333
5895,ssdlite_mobilenet_v2_coco,331.0,6,0,0.0
5896,ssdlite_mobilenet_v2_coco,332.0,7,1,0.16666666666666666
5897,ssdlite_mobilenet_v2_coco,333.0,6,0,0.0
5898,ssdlite_mobilenet_v2_coco,334.0,5,1,0.16666666666666666
5899,ssdlite_mobilenet_v2_coco,335.0,5,1,0.16666666666666666
5900,ssdlite_mobilenet_v2_coco,336.0,5,1,0.16666666666666666
5901,ssdlite_mobilenet_v2_coco,337.0,4,2,0.3333333333333333
5902,ssdlite_mobilenet_v2_coco,338.0,4,2,0.3333333333333333
5903,ssdlite_mobilenet_v2_coco,339.0,5,1,0.16666666666666666
5904,ssdlite_mobilenet_v2_coco,340.0,6,0,0.0
5905,ssdlite_mobilenet_v2_coco,341.0,5,1,0.16666666666666666
5906,ssdlite_mobilenet_v2_coco,342.0,3,3,0.5
5907,ssdlite_mobilenet_v2_coco,343.0,4,2,0.3333333333333333
5908,ssdlite_mobilenet_v2_coco,344.0,4,2,0.3333333333333333
5909,ssdlite_mobilenet_v2_coco,345.0,4,2,0.3333333333333333
5910,ssdlite_mobilenet_v2_coco,346.0,4,2,0.3333333333333333
5911,ssdlite_mobilenet_v2_coco,347.0,5,1,0.16666666666666666
5912,ssdlite_mobilenet_v2_coco,348.0,5,1,0.16666666666666666
5913,ssdlite_mobilenet_v2_coco,349.0,6,0,0.0
5914,ssdlite_mobilenet_v2_coco,350.0,5,1,0.16666666666666666
5915,ssdlite_mobilenet_v2_coco,351.0,2,4,0.6666666666666666
5916,ssdlite_mobilenet_v2_coco,352.0,2,4,0.6666666666666666
5917,ssdlite_mobilenet_v2_coco,353.0,2,4,0.6666666666666666
5918,ssdlite_mobilenet_v2_coco,354.0,2,4,0.6666666666666666
5919,ssdlite_mobilenet_v2_coco,355.0,3,3,0.5
5920,ssdlite_mobilenet_v2_coco,356.0,3,3,0.5
5921,ssdlite_mobilenet_v2_coco,357.0,2,4,0.6666666666666666
5922,ssdlite_mobilenet_v2_coco,358.0,5,1,0.16666666666666666
5923,ssdlite_mobilenet_v2_coco,359.0,5,1,0.16666666666666666
5924,ssdlite_mobilenet_v2_coco,360.0,3,3,0.5
5925,ssdlite_mobilenet_v2_coco,361.0,4,2,0.3333333333333333
5926,ssdlite_mobilenet_v2_coco,362.0,4,2,0.3333333333333333
5927,ssdlite_mobilenet_v2_coco,363.0,5,0,0.0
5928,ssdlite_mobilenet_v2_coco,364.0,4,1,0.2
5929,ssdlite_mobilenet_v2_coco,365.0,5,0,0.0
5930,ssdlite_mobilenet_v2_coco,366.0,4,1,0.2
5931,ssdlite_mobilenet_v2_coco,367.0,4,1,0.2
5932,ssdlite_mobilenet_v2_coco,368.0,4,0,0.0
5933,ssdlite_mobilenet_v2_coco,369.0,5,1,0.25
5934,ssdlite_mobilenet_v2_coco,370.0,3,1,0.25
5935,ssdlite_mobilenet_v2_coco,371.0,4,0,0.0
5936,ssdlite_mobilenet_v2_coco,372.0,3,1,0.25
5937,ssdlite_mobilenet_v2_coco,373.0,3,1,0.25
5938,ssdlite_mobilenet_v2_coco,374.0,4,0,0.0
5939,ssdlite_mobilenet_v2_coco,375.0,4,0,0.0
5940,ssdlite_mobilenet_v2_coco,376.0,5,1,0.25
5941,ssdlite_mobilenet_v2_coco,377.0,5,1,0.25
5942,ssdlite_mobilenet_v2_coco,378.0,5,1,0.25
5943,ssdlite_mobilenet_v2_coco,379.0,4,0,0.0
5944,ssdlite_mobilenet_v2_coco,380.0,3,1,0.25
5945,ssdlite_mobilenet_v2_coco,381.0,4,0,0.0
5946,ssdlite_mobilenet_v2_coco,382.0,3,1,0.25
5947,ssdlite_mobilenet_v2_coco,383.0,3,1,0.25
5948,ssdlite_mobilenet_v2_coco,384.0,4,0,0.0
5949,ssdlite_mobilenet_v2_coco,385.0,4,0,0.0
5950,ssdlite_mobilenet_v2_coco,386.0,4,0,0.0
5951,ssdlite_mobilenet_v2_coco,387.0,4,0,0.0
5952,ssdlite_mobilenet_v2_coco,388.0,4,0,0.0
5953,ssdlite_mobilenet_v2_coco,389.0,4,0,0.0
5954,ssdlite_mobilenet_v2_coco,390.0,3,1,0.25
5955,ssdlite_mobilenet_v2_coco,391.0,3,1,0.25
5956,ssdlite_mobilenet_v2_coco,392.0,4,0,0.0
5957,ssdlite_mobilenet_v2_coco,393.0,4,0,0.0
5958,ssdlite_mobilenet_v2_coco,394.0,4,1,0.3333333333333333
5959,ssdlite_mobilenet_v2_coco,395.0,3,0,0.0
5960,ssdlite_mobilenet_v2_coco,396.0,2,1,0.3333333333333333
5961,ssdlite_mobilenet_v2_coco,397.0,3,0,0.0
5962,ssdlite_mobilenet_v2_coco,398.0,3,0,0.0
5963,ssdlite_mobilenet_v2_coco,399.0,3,0,0.0
5964,ssdlite_mobilenet_v2_coco,400.0,3,0,0.0
5965,ssdlite_mobilenet_v2_coco,401.0,3,0,0.0
5966,ssdlite_mobilenet_v2_coco,402.0,3,0,0.0
5967,ssdlite_mobilenet_v2_coco,403.0,3,0,0.0
5968,ssdlite_mobilenet_v2_coco,404.0,3,0,0.0
5969,ssdlite_mobilenet_v2_coco,405.0,2,0,0.0
5970,ssdlite_mobilenet_v2_coco,406.0,2,0,0.0
5971,ssdlite_mobilenet_v2_coco,407.0,2,0,0.0
5972,ssdlite_mobilenet_v2_coco,408.0,2,0,0.0
5973,ssdlite_mobilenet_v2_coco,409.0,2,0,0.0
5974,ssdlite_mobilenet_v2_coco,410.0,2,0,0.0
5975,ssdlite_mobilenet_v2_coco,411.0,2,0,0.0
5976,ssdlite_mobilenet_v2_coco,412.0,2,0,0.0
5977,ssdlite_mobilenet_v2_coco,413.0,2,0,0.0
5978,ssdlite_mobilenet_v2_coco,414.0,2,0,0.0
5979,ssdlite_mobilenet_v2_coco,415.0,2,0,0.0
5980,ssdlite_mobilenet_v2_coco,416.0,2,0,0.0
5981,ssdlite_mobilenet_v2_coco,417.0,2,0,0.0
5982,ssdlite_mobilenet_v2_coco,418.0,1,1,0.5
5983,ssdlite_mobilenet_v2_coco,419.0,2,0,0.0
5984,ssdlite_mobilenet_v2_coco,420.0,2,0,0.0
5985,ssdlite_mobilenet_v2_coco,421.0,2,0,0.0
5986,ssdlite_mobilenet_v2_coco,422.0,2,0,0.0
5987,ssdlite_mobilenet_v2_coco,423.0,2,1,0.3333333333333333
5988,ssdlite_mobilenet_v2_coco,424.0,3,0,0.0
5989,ssdlite_mobilenet_v2_coco,425.0,3,0,0.0
5990,ssdlite_mobilenet_v2_coco,426.0,3,0,0.0
5991,ssdlite_mobilenet_v2_coco,427.0,3,0,0.0
5992,ssdlite_mobilenet_v2_coco,428.0,3,0,0.0
5993,ssdlite_mobilenet_v2_coco,429.0,3,0,0.0
5994,ssdlite_mobilenet_v2_coco,430.0,3,0,0.0
5995,ssdlite_mobilenet_v2_coco,431.0,3,0,0.0
5996,ssdlite_mobilenet_v2_coco,432.0,3,0,0.0
5997,ssdlite_mobilenet_v2_coco,433.0,3,0,0.0
5998,ssdlite_mobilenet_v2_coco,434.0,3,0,0.0
5999,ssdlite_mobilenet_v2_coco,435.0,3,0,0.0
6000,ssdlite_mobilenet_v2_coco,436.0,3,0,0.0
6001,ssdlite_mobilenet_v2_coco,437.0,3,0,0.0
6002,ssdlite_mobilenet_v2_coco,438.0,3,0,0.0
6003,ssdlite_mobilenet_v2_coco,439.0,2,1,0.3333333333333333
6004,ssdlite_mobilenet_v2_coco,440.0,3,0,0.0
6005,ssdlite_mobilenet_v2_coco,441.0,3,0,0.0
6006,ssdlite_mobilenet_v2_coco,442.0,3,0,0.0
6007,ssdlite_mobilenet_v2_coco,443.0,3,0,0.0
6008,ssdlite_mobilenet_v2_coco,444.0,2,1,0.3333333333333333
6009,ssdlite_mobilenet_v2_coco,445.0,3,0,0.0
6010,ssdlite_mobilenet_v2_coco,446.0,3,0,0.0
6011,ssdlite_mobilenet_v2_coco,447.0,3,0,0.0
6012,ssdlite_mobilenet_v2_coco,448.0,3,0,0.0
6013,ssdlite_mobilenet_v2_coco,449.0,3,0,0.0
6014,ssdlite_mobilenet_v2_coco,450.0,3,0,0.0
6015,ssdlite_mobilenet_v2_coco,451.0,3,0,0.0
6016,ssdlite_mobilenet_v2_coco,452.0,3,0,0.0
6017,ssdlite_mobilenet_v2_coco,453.0,2,1,0.3333333333333333
6018,ssdlite_mobilenet_v2_coco,454.0,3,0,0.0
6019,ssdlite_mobilenet_v2_coco,455.0,3,0,0.0
6020,ssdlite_mobilenet_v2_coco,456.0,3,0,0.0
6021,ssdlite_mobilenet_v2_coco,457.0,3,0,0.0
6022,ssdlite_mobilenet_v2_coco,458.0,3,0,0.0
6023,ssdlite_mobilenet_v2_coco,459.0,3,0,0.0
6024,ssdlite_mobilenet_v2_coco,460.0,1,2,0.6666666666666666
6025,ssdlite_mobilenet_v2_coco,461.0,2,1,0.3333333333333333
6026,ssdlite_mobilenet_v2_coco,462.0,2,1,0.3333333333333333
6027,ssdlite_mobilenet_v2_coco,463.0,2,1,0.3333333333333333
6028,ssdlite_mobilenet_v2_coco,464.0,3,0,0.0
6029,ssdlite_mobilenet_v2_coco,465.0,4,1,0.3333333333333333
6030,ssdlite_mobilenet_v2_coco,466.0,3,0,0.0
6031,ssdlite_mobilenet_v2_coco,467.0,3,1,0.25
6032,ssdlite_mobilenet_v2_coco,468.0,4,0,0.0
6033,ssdlite_mobilenet_v2_coco,469.0,4,0,0.0
6034,ssdlite_mobilenet_v2_coco,470.0,3,1,0.25
6035,ssdlite_mobilenet_v2_coco,471.0,3,1,0.25
6036,ssdlite_mobilenet_v2_coco,472.0,2,2,0.5
6037,ssdlite_mobilenet_v2_coco,473.0,2,2,0.5
6038,ssdlite_mobilenet_v2_coco,474.0,3,1,0.25
6039,ssdlite_mobilenet_v2_coco,475.0,1,3,0.75
6040,ssdlite_mobilenet_v2_coco,476.0,2,2,0.5
6041,ssdlite_mobilenet_v2_coco,477.0,3,1,0.25
6042,ssdlite_mobilenet_v2_coco,478.0,3,1,0.25
6043,ssdlite_mobilenet_v2_coco,479.0,4,0,0.0
6044,ssdlite_mobilenet_v2_coco,480.0,3,1,0.25
6045,ssdlite_mobilenet_v2_coco,481.0,3,1,0.25
6046,ssdlite_mobilenet_v2_coco,482.0,3,1,0.25
6047,ssdlite_mobilenet_v2_coco,483.0,1,3,0.75
6048,ssdlite_mobilenet_v2_coco,484.0,2,2,0.5
6049,ssdlite_mobilenet_v2_coco,485.0,2,2,0.5
6050,ssdlite_mobilenet_v2_coco,486.0,2,2,0.5
6051,ssdlite_mobilenet_v2_coco,487.0,2,2,0.5
6052,ssdlite_mobilenet_v2_coco,488.0,4,0,0.0
6053,ssdlite_mobilenet_v2_coco,489.0,4,0,0.0
6054,ssdlite_mobilenet_v2_coco,490.0,4,0,0.0
6055,ssdlite_mobilenet_v2_coco,491.0,4,0,0.0
6056,ssdlite_mobilenet_v2_coco,492.0,4,0,0.0
6057,ssdlite_mobilenet_v2_coco,493.0,4,0,0.0
6058,ssdlite_mobilenet_v2_coco,494.0,5,1,0.25
6059,ssdlite_mobilenet_v2_coco,495.0,3,1,0.25
6060,ssdlite_mobilenet_v2_coco,496.0,2,2,0.5
6061,ssdlite_mobilenet_v2_coco,497.0,2,2,0.5
6062,ssdlite_mobilenet_v2_coco,498.0,2,2,0.5
6063,ssdlite_mobilenet_v2_coco,499.0,3,1,0.25
6064,ssdlite_mobilenet_v2_coco,500.0,2,2,0.5
6065,ssdlite_mobilenet_v2_coco,501.0,2,2,0.5
6066,ssdlite_mobilenet_v2_coco,502.0,2,2,0.5
6067,ssdlite_mobilenet_v2_coco,503.0,3,1,0.25
6068,ssdlite_mobilenet_v2_coco,504.0,3,1,0.25
6069,ssdlite_mobilenet_v2_coco,505.0,3,2,0.4
6070,ssdlite_mobilenet_v2_coco,506.0,3,2,0.4
6071,ssdlite_mobilenet_v2_coco,507.0,2,4,0.6666666666666666
6072,ssdlite_mobilenet_v2_coco,508.0,4,2,0.3333333333333333
6073,ssdlite_mobilenet_v2_coco,509.0,6,0,0.0
6074,ssdlite_mobilenet_v2_coco,510.0,6,0,0.0
6075,ssdlite_mobilenet_v2_coco,511.0,6,0,0.0
6076,ssdlite_mobilenet_v2_coco,512.0,6,0,0.0
6077,ssdlite_mobilenet_v2_coco,513.0,5,1,0.16666666666666666
6078,ssdlite_mobilenet_v2_coco,514.0,5,1,0.16666666666666666
6079,ssdlite_mobilenet_v2_coco,515.0,6,0,0.0
6080,ssdlite_mobilenet_v2_coco,516.0,6,0,0.0
6081,ssdlite_mobilenet_v2_coco,517.0,6,0,0.0
6082,ssdlite_mobilenet_v2_coco,518.0,5,1,0.16666666666666666
6083,ssdlite_mobilenet_v2_coco,519.0,5,1,0.16666666666666666
6084,ssdlite_mobilenet_v2_coco,520.0,6,1,0.2
6085,ssdlite_mobilenet_v2_coco,521.0,5,0,0.0
6086,ssdlite_mobilenet_v2_coco,522.0,5,0,0.0
6087,ssdlite_mobilenet_v2_coco,523.0,5,0,0.0
6088,ssdlite_mobilenet_v2_coco,524.0,5,0,0.0
6089,ssdlite_mobilenet_v2_coco,525.0,4,1,0.2
6090,ssdlite_mobilenet_v2_coco,526.0,2,3,0.6
6091,ssdlite_mobilenet_v2_coco,527.0,4,1,0.2
6092,ssdlite_mobilenet_v2_coco,528.0,3,2,0.4
6093,ssdlite_mobilenet_v2_coco,529.0,4,2,0.3333333333333333
6094,ssdlite_mobilenet_v2_coco,530.0,3,3,0.5
6095,ssdlite_mobilenet_v2_coco,531.0,4,2,0.3333333333333333
6096,ssdlite_mobilenet_v2_coco,532.0,5,1,0.16666666666666666
6097,ssdlite_mobilenet_v2_coco,533.0,5,1,0.16666666666666666
6098,ssdlite_mobilenet_v2_coco,534.0,5,1,0.16666666666666666
6099,ssdlite_mobilenet_v2_coco,535.0,5,1,0.16666666666666666
6100,ssdlite_mobilenet_v2_coco,536.0,6,0,0.0
6101,ssdlite_mobilenet_v2_coco,537.0,5,1,0.16666666666666666
6102,ssdlite_mobilenet_v2_coco,538.0,5,1,0.16666666666666666
6103,ssdlite_mobilenet_v2_coco,539.0,6,0,0.0
6104,ssdlite_mobilenet_v2_coco,540.0,6,0,0.0
6105,ssdlite_mobilenet_v2_coco,541.0,5,1,0.16666666666666666
6106,ssdlite_mobilenet_v2_coco,542.0,5,1,0.16666666666666666
6107,ssdlite_mobilenet_v2_coco,543.0,6,0,0.0
6108,ssdlite_mobilenet_v2_coco,544.0,6,0,0.0
6109,ssdlite_mobilenet_v2_coco,545.0,5,1,0.16666666666666666
6110,ssdlite_mobilenet_v2_coco,546.0,5,1,0.16666666666666666
6111,ssdlite_mobilenet_v2_coco,547.0,5,1,0.16666666666666666
6112,ssdlite_mobilenet_v2_coco,548.0,5,1,0.16666666666666666
6113,ssdlite_mobilenet_v2_coco,549.0,5,1,0.16666666666666666
6114,ssdlite_mobilenet_v2_coco,550.0,5,1,0.16666666666666666
6115,ssdlite_mobilenet_v2_coco,551.0,5,1,0.16666666666666666
6116,ssdlite_mobilenet_v2_coco,552.0,6,0,0.0
6117,ssdlite_mobilenet_v2_coco,553.0,5,1,0.16666666666666666
6118,ssdlite_mobilenet_v2_coco,554.0,5,1,0.16666666666666666
6119,ssdlite_mobilenet_v2_coco,555.0,5,1,0.16666666666666666
6120,ssdlite_mobilenet_v2_coco,556.0,4,2,0.3333333333333333
6121,ssdlite_mobilenet_v2_coco,557.0,4,2,0.3333333333333333
6122,ssdlite_mobilenet_v2_coco,558.0,4,2,0.3333333333333333
6123,ssdlite_mobilenet_v2_coco,559.0,5,1,0.16666666666666666
6124,ssdlite_mobilenet_v2_coco,560.0,5,1,0.16666666666666666
6125,ssdlite_mobilenet_v2_coco,561.0,4,2,0.3333333333333333
6126,ssdlite_mobilenet_v2_coco,562.0,4,2,0.3333333333333333
6127,ssdlite_mobilenet_v2_coco,563.0,4,2,0.3333333333333333
